Name,Publication Date,Message,Reactions Count,LIKE,LABEL
Long Fai,01/31/2021 16:46:43,"Dijual,,udah jinakKalau dia gigit, berarti dia bercanda:v",6,65,0
Indah Cargo,02/08/2021 10:35:38,Film brother of the year ini menceritakan tentang Abang yang paling bangsat di dunia...,0,0,0
Romlly Ibrahim,02/08/2021 10:35:52,Ops mlenceng🙏,0,4,0
Indah Cargo,02/08/2021 10:36:09,"Gink dan Pal adalah sepasang sahabat yang sangat akrab sejak mereka SMA, mereka pun berbagi seluruh suka duka bersama, mereka curhat bersama, berlibur bersama, nyanyi bersama, bahkan sampai mandi bersama. Hingga akhirnya salah satu dari mereka memutuskan...",0,4,0
Cristina Dwi,05/20/2021 11:08:32,"Pasangan gay yang dihujat kaum +62 gegara pap kontol katanya bakal tangkep orang indo yg ke thailand, menurut kalian gmn nihh?",0,0,1
Caption.Jakarta,05/20/2021 11:08:32,Accmin,0,9,0
Lemonta,05/20/2021 11:08:32,"https://vt.tiktok.com/ZSJB7W7E4/Download tiktok, bisa dapat hingga Rp 300.000Setiap hari nonton tiktok dibayar lhoYuk download dan masukin kode refferal iniF6MEB3R3NPYVL",0,0,0
Lemonta,05/20/2021 11:08:32,"https://vt.tiktok.com/ZSJB7W7E4/Download tiktok, bisa dapat hingga Rp 300.000Setiap hari nonton tiktok dibayar lhoYuk download dan masukin kode refferal iniF6MEB3R3NPYVL",0,0,0
Lemonta,05/20/2021 11:08:32,"https://vt.tiktok.com/ZSJB7W7E4/Download tiktok, bisa dapat hingga Rp 300.000Setiap hari nonton tiktok, selesaikan misi, dibayar lhoYuk download dan masukin kode refferal iniF6MEB3R3NPYVL",0,0,0
ۦۦ,05/20/2021 11:08:32,Ac goblog,0,0,1
Kepo Bgsd,05/20/2021 11:08:32,#EGP88MEMANGGACOR,0,0,0
Cristina Dwi,05/20/2021 11:08:32,Semoga pelaku lekas ketangkep dan diberikan hukuman yang setimpal. Amiin..,0,0,0
Caption.Jakarta,05/20/2021 11:09:13,Accmin,0,5,0
Cristina Dwi,05/20/2021 11:09:26,"Viral Video Sex Mesum Berdurasi 3 Menit 10 Detik Diduga di Hotel Bogor, Ini Kata Polisi...",49,25,0
Gemuyy,05/20/2021 11:09:55,"Mohon maaf jika saya share disini sekedar berbagi info.saya pengangguran saya pernah dibantu oleh master togel yang bernama ( Liu Shuwan Lee ) Lewat sarana togel saya dibantu dapat hasil angka togel,orang ini belum banyak dikenal orang karena jarang sekali orang percaya dengan angka togel yang benar-benar jitu.saya dapat info ini dari media sosial Facebook yang dibagikan oleh seseorang yang pernah dapat juga.setelah saya telusuri dan saya juga ikutan akhirnya saya dapat hasil seperti itu.Setelah membaca cerita ini atau info ini.mungkin  banyak yang tidak percaya kan?nah begitupun saya awalnya tidak yakin.tapi setelah saya telusuri ternyata ini benar benar ada dan nyata .Siapa tau ada teman yang berminat bisa hubungi saja Liu Shuwan Lee langsung search FB nyaFacebook ( Liu Shuwan Lee )WhatsApp ( https://wa.me/message/22O2JQZW3H4WL1 )Sekian info yang Blkalian bisa seperti saya.Terima kasih salam sukses....",0,2,0
Vacax Gans,05/20/2021 11:09:55,Prank pacar romantis,0,1,0
Inisial R,07/19/2021 04:59:13,Assalamualaikum,1,6,0
Doony,07/19/2021 04:59:54,":"")",2,4,0
Anjar M,07/19/2021 04:59:54,✨,1,6,0
Caption.Jakarta,11/03/2021 00:53:05,Accmin,1,4,0
Kishishako Magi,05/19/2025 06:12:23,"Dosa besar Frandiky Winters1.Colong Video Maimai Si Albert Wiped Out upload ke sarang monyet dia buat demi viewer2.Serang Personal walapun orang nasehatin baik2 3.Fake Komen Pake akun alter dia biar cari perhatian 4.Rekam Film Hatsune Miku afterlive selama 5menit di sarang monyet,pesnuk,youtube dan gila nya dia ngetag akun official sarang monyet dan facebook5.Main hapus komen walapun lgi ngenasehatin malah di bilang baperan6.Diparani Malah Kabur7.Kabur Ke singapura atau sembunyi di rumah temen nya dia buat cuci tangan 8.Sok2kan nantangin malah kabur9.Tutup semua sosmed biar ga di hujat karena abis gagal parani10. Nantangin orang, udah di datangnya malah kabur dan tidak ada kata damai katanya :v11. Nulis judul video PM padahal EX aja gak nyampeVersi Word:Coming soonKalau ada yg kurang komen sajahttps://www.facebook.com/100035813303420/posts/1369900954213668/?app=fbl",9,0,1
Kyou Need Learning,05/21/2025 10:31:55,"Yee malah ngatur-ngatur sembarangan. Proses KDM bagus, malah Dibawakan ke Pesantren 🗣️🗣️",11,0,0
Lumber Jack Canadians,05/25/2025 02:43:59,Kelurahan bangsat emg,7,1,1
Na Zo,05/26/2025 11:26:56,"Jadi gini bang richel A.K.A Hara Yuryur / Hara yuresha- Lu ada ngeliat cewek komen di konten lu karena sama2 punya interest di kimia- Lalu lu tag lah cewek bernama cingka kurnia ini di beberapa konten nya karena lu merasa komen/feedback dari dia positif- Trus perlahan lahan lu mulai banding2 dia di konten lu dengan beberapa chara/cewek lagi dengan contoh seperti Mikeneko, dengan arah yang menjelekan si cingka ini ( view baiting )- Cewek nya kesel dan udah males berinteraksi ke lu tapi tetep lu lanjut gaslighting, bahkan malah sempet lu angkat jadi drama yang dimana isi nya cuman menjelek jelekan dia- Ada temen gua yang belain si cingka ini karena itu temen kuliah dia- Lu melihat kesempatan itu dan malah dm temen gua ini sekarang- Si cingka makin kesel dan nge doxx lu, lu malah bales dengan nge gaslight dan nge Doxx + blackmail temen gua yang lu tau temen nya cingka, padahal orang nya gk suka exposure orang2 di internet- Bahkan di beberapa dm nya lu secara gk langsung meng body shaming cosplay dia- Dan sekarang foto nya lu pake di pp fb lu?, buat apa??, ini ceritanya victory lap lu berhasil nge gaslight cewek yang jadi korban dari tingkah laku yang terlalu menghebatkan Mikeneko ?- Berarti lu cuman berani nyerang cewek cewek yang bahkan gk bisa interaktif dengan lu secara langsung demi eksposur lu sendiri dan lu yang commit to the bit of "" gua cinta mikeneko and we can be broken together ""Ok sekarang keliatan jelek nya lu, gua jujur agak santai melihat tingkah lu dan konten lu aja yang sebenernya udah nyari masalah sama BNN, cuman pas abis di laporin sama orang aja lu malah berusaha nutupin drama nya dengan lanjut gaslighting pelapor dan mengselektif viewer lu yang udah banyak dan demen konten lu, dan bahkan lu udah berani men doxx orang dan nge blackmail seseorang yang lu jadi korban karena tingkah lu yang toxic, merasa paling benar, dan denial terhadap saran terutama kritik seseorang ke luHomie lu kebanyakan nonton dan cinta mikeneko, kejelekan menhera nya nempel ke lu tuhhttps://www.facebook.com/share/p/1BrVSzc912/Part 2https://www.facebook.com/share/p/1AUnmyhLos/Part 3https://www.facebook.com/share/p/1LK4M8ZFzV/The End",35,2,1
Frederizal,05/27/2025 12:54:54,"Beberapa akun di X (dulu Twitter) diminta untuk menghapus postingan yang isinya tentang keterlibatan Dasco di judol, lalu tentang Budi Arie, Fufufafa, Prabowo, dan Gibran",26,0,0
Afif Abqari Silitonga,05/28/2025 11:18:34,"Ngak Vtuber nya, ngak fansnya sama - sama doyan bikin ulah. Update sikon terkini, si Hara nutup akun, tanpa klarifikasi apapun baik terkait konteks perkara di parani temannya Cingka , wanita yang di harast oleh Hara, maupun perkara pelecehan ingin jilat ketek cosplayer.Se pengecut ini ternyata orang dengan pengikut 25 ribu orang di FB.",19,0,1
Afif Abqari Silitonga,05/30/2025 13:53:34,"Cemas kau dek ..dek... Update kasus Kyou, resmi ke jalur hukum.Pihak Omni Game menggandeng Firma Hukum Riphat Senikentara guna melayangkan somasi ke Pimpinan Kyou Hobby Shop dan pihak - pihak yang terlibat. Konteks singkat Polemik Kyou : - ) Kyou mengkomersilkan konten yang menyangkut CEO Bushiroad, Kidani - ) Pihak Omni yang menjadi perwakilan resmi Bushiroad dirugikan - ) Pihak Omni mengirim surat kepada Pihak Kyou - ) Pihak Kyou membuat klasifikasi dan permohonan maaf, namun sangsi yang di terapkan hanya skorsing 1 bulan dan terkesan "" mencuci tangan "" serta terkesan "" mengkambing hitamkan"" perseorangan dalam tubuh Perusahaan Kyou sendiri - ) Dalam Klarifikasi juga menyeret Komunitas BangDream yang ternyata tidak tahu menahu akan peristiwa tersebut dan tidak terima Komunitas nya di seret dalam polemik. - ) Publik kian mengecam dan menuntut pemecatan terhadap pihak yang bermasalah - ) Kyou menolak memecat pihak yang bermasalah, dan menyebut pihak tersebut sebagai "" sahabat "" - ) Publik kian geram, dan Publik menilai semua klarifikasi dari Pihak Kyou sama sekali tidak profesional, tidak proporsional, dan tidak memuaskan pihak manapun.- ) Pihak Omni mengirim surat somasi ke pihak Kyou dengan menggandeng Firma Hukum Riphat Senikentara - ) Pihak Kyou menanggapi surat somasi tersebut dengan bersedia bertemu namun di dampingi kuasa hukum dan 2 orang yang menjadi pusat permasalahan.",38,1,0
Bayu Satrio,05/30/2025 14:42:14,"Di balik plot twist ada plot twist btw akun ig sama tiktodnya di privat, wujud aslinya adalah bocah 15 tahun kebelet ligma😂",826,14,1
Septian,05/31/2025 01:38:20,pemerintahnya tolol banget,89,8,1
Haydarn Muhaidar,05/31/2025 01:38:20,Apa gorengan terhebat bulan ini?,46,0,0
Xcel Ibraa,05/31/2025 04:29:21,Sesekali mewakilkan orang yang pernah di roast mosril 😏,34,0,1
Kim Cattys,05/31/2025 05:40:27,"Suatu ketika:Waaaah ada orang lagi Velocity deket Tukang Bubur saatnya aku di divisi kontra, akan ku buat well well well 😡😡 Dan juga:Orang jawa kulitnya hytam yang gatau apa apa 😞Standar lo banyak amat bang, Mau tau di irl gimana...",30,0,1
Saed Ananda,05/31/2025 09:00:39,dawg bro musril bocah esempe 15 tahun kebelet birahi mencoba ngerizz seorang cosplayer sebelum dia melihat kejatuhannya sendiri beberapa hari kemudian 😹🙏🥀🙏,34,2,1
Arne Klopp,05/31/2025 10:44:48,udah dari 2021 rupanyasc TT:nuvez.mp4,23,0,0
Adit Pratama,05/31/2025 11:40:20,Hidup lonteee,8,0,0
Diki Fredianto,05/31/2025 13:42:18,Kesukaan member,6,0,0
Farhan Mcfc,06/01/2025 06:42:25,Fokep Anak Ke(il [BA],37,6,1
Fadlan Muhammad,06/01/2025 06:42:27,Gw lagi berak jadi kepikiran ini njir :vruh(Btw maap klo aga tipo ngetik nya sambil buru² gw soalnya 😅🗿),65,1,0
Fari Fadlurrohman,06/01/2025 09:04:10,This is the greatest blunder of all time,31,0,0
Lumber Jack Canadians,06/01/2025 23:15:41,Moschtreal Merubah identitas kita 🗿,29,0,1
Angga  Ap,06/01/2025 23:53:22,Hidup jomoks,265,5,1
Kyou Need Learning,06/02/2025 00:55:57,bro ini wkwkwkwk,73,0,0
Yuan Ziq,06/02/2025 02:06:22,Apakah mostchreal bisa mengejar para top tier drama,50,0,0
Syauqi Alestiyan,06/02/2025 03:13:25,fr kali ini g ampas,19,1,0
Kylian Dravy,06/02/2025 07:01:03,Noooo kok moshrealll bisa kok aku gabisaaa,18,1,0
Iqbal Bal,06/02/2025 09:40:30,PP KTP+ mata di sensor......SC: ada di video,17,0,0
Dry Volture,06/03/2025 04:52:53,"Melalui surat/pernyataan ini, saya sendiri, dengan penuh kesadaran dan penyesalan yang mendalam, ingin menyampaikan klarifikasi dan permohonan maaf yang sebesar-besarnya,Saya mengakui bahwa perkataan tersebut adalah tindakan yang tidak terpuji, tidak bertanggung jawab, dan bertentangan dengan nilai-nilai kemanusiaan serta keberagaman yang saya junjung tinggi.Saya ingin menegaskan bahwa ucapan rasis tersebut tidak mencerminkan pandangan dan keyakinan saya yang sebenarnya. Saya menyesal telah mengucapkan kata-kata yang merendahkan dan mendiskriminasi suatu kelompok masyarakat berdasarkan suku adat mereka. Saya memahami bahwa rasisme dalam bentuk apapun adalah tindakan yang salah dan tidak dapat dibenarkan.Ke depannya, saya berjanji akan lebih berhati-hati dalam berucap dan bertindak, serta akan terus belajar dan meningkatkan pemahaman saya mengenai keberagaman budaya dan pentingnya menghormati setiap individu tanpa memandang latar belakang suku, agama, ras, maupun golongan. Saya berkomitmen untuk tidak mengulangi kesalahan serupa di masa mendatang.Saya berharap permohonan maaf ini dapat diterima dengan lapang dada. Saya menyadari bahwa kepercayaan yang telah hilang mungkin sulit untuk dipulihkan sepenuhnya, namun saya akan berusaha semaksimal mungkin untuk menunjukkan perubahan yang positif dalam sikap dan perilaku saya.Hormat saya,😔😔←(berkasih)Mosril31 05 2025",23,1,0
Arvin Haris II,06/03/2025 12:03:37,drama apa lagi nih beliau sedang tergorengkan wkwwkwkk,42,5,1
Katod II,06/03/2025 13:21:15,"sumpah mostril priv gini aj, nyusahin orang laindi tambah netz indo juga kepo banget, se caper itu kah merekanote : buat yang ga tau, akun cosplayer ini salah satu bukti blunder nya mosril yang dimana mosril ini komen birahi di salah satu post cewek ini, nah gegara arus hujat nya lagi rame banget, banyak orang nyari akun nih cewe, soalnya pada kepo kan, nah ada salah satu netz dah cabul, wibu, caper ke cewe ini, ya gitulah intinya",43,53,1
Fariz Al Khawarizmi,06/04/2025 02:31:52,udh ganti nama Facebook ya skrng 😂😂,11,0,0
Irfan Permadi,06/05/2025 03:44:27,Semoga jangan terjadi ya allah,26,53,0
Christian Ulrich,06/05/2025 08:58:33,#SaveRajaAmpatRaja Ampat bukan tanah kosong!!,337,322,0
Aza Junior,06/06/2025 05:43:53,udah klarif dertkp:https://www.instagram.com/p/DKi68Ity-_5y8CSk9DmfOB-kt0gMoNb7jDcdzM0/?img_index=1&igsh=MXdscmlpc2FlbWNrZQ==,16,0,0
Diki Saputra,06/06/2025 09:39:06,"Jangankan sama elu, koh. Kita sesama orang Indonesia saja bisa baku hantam perkara bola.",110,4,1
AGIDYOP,06/08/2025 13:16:45,"Semoga Sulawesi Utara belajar sesuatu dari Raja Ampat. Photo: Salah satu tambang nikel di Raja Ampat, Satu pulau yang besarnya seperti pulau Bangka perlahan-lahan habis di keruk. :(",9,47,0
Riskun IV,06/09/2025 06:12:11,"Raja Ampat telah di serang hewan kuciyose milik pain untuk mencari tambang nikel, sekarang kita butuh Naruto untuk menghentikan aksi pain itu, sebelum pain tendo mengeluarkan ""sinra tensei""",2,0,0
Iqbal Bal,06/11/2025 04:51:41,BAHLOL,30,0,1
Afif Abqari Silitonga,06/11/2025 07:57:13,"Konteks singkatnya : - ) Pemerintah kota Surabaya menginginkan pelaku usaha yg memiliki lahan parkir memakai jasa juru parkir resmi dengan identitas lengkap dan rompi khusus parkir. - ) Pemkot Surabaya bersama jajaran nya ( Kroco njir, bukan tingkat nasional 😂😂) melakukan sidak ke minimarket - ) Minimarket yg kedapatan ada kehadiran Juru Parkir ilegal malah di tegur - di segel minimarket nya - ) Sedangkan Juru Parkir Ilegal nya yg sudah jelas ada disana tidak di amankan ataupun di tangkap, malah di lepas liarkan 😂😂😂😂Aduhhhh.... Ini gimana logikanya, ada mahluk yg melakukan kegiatan ilegal bukannya di tertibkan malah karyawan legalnya yg di amuk. Njirrr, startyndrome banget rek. Sana loh ke Pusat Minimarket nya kalo mau berani koar - koar, ini malah berani nya kok sama Kelompok Lemah. Awoakwoakwoak",289,2,1
Atsim Fakhruddin,06/11/2025 11:30:43,Tolong deh kasih sebulan aja tanpa ada berita korupsi.Muak gue sama nih negara,5,0,1
Nanaa Callysta Von Neuschwanstein,06/12/2025 10:11:47,"bingung mau ketawa apa SEDIH miris ya😂😹🤣..bocah gebukin & ngebacok anak orang sampe lumpuh permanen, 9 bulan pengobatan habis 200 juta ga bisa sembuh.TAPI pelaku utama cmn di vonis hakim jadi MARBOT masjid 2 setengah hari sama denda 150ribu. iyak, jadi MARBOT MASJID NJIR.itu anak yg lumpuh msih 16 thun, gmna masa depan nya coba. dri punggung sampe bawah katanya udh ga berfungsi saraf nya.Wealahhh...",17,26,1
Zxry Zk,06/13/2025 01:29:14,Penjelasan singkat drama Mostchreal 🥀(Telat dikit),2,0,0
Frederizal,06/13/2025 11:16:24,"Kelakuan Dedy Nur Palakka yang merupakan kader PSI yang menyebut Jokowi memenuhi syarat sebagai nabi, ternyata masih ada jejak digital dari postingannya di X yang sudah ia hapus",33,1,0
Kyou Need Learning,06/14/2025 03:30:11,"Hari hari Seller nya Tukang Scam. Orang beli iphone mahal mahal an, malah isi nya biskuit crackers. 💀Link Kronologi: https://www.instagram.com/p/DKzHRc9pnCF/?igsh=czlndG1kNDF4Y3Nm",13,14,0
Gus Fring,06/15/2025 02:50:23,Info min ada vtuber vtuber an sakit yang berkeliaran disosmed,66,135,0
Rizki Pemalazz,06/16/2025 02:57:04,"Gw pen ngabarin bang, channel vime udah dijual dan udah mulai ada video jud*lnyaSedih gw j*r🥲",34,220,0
Rifky AR,06/16/2025 04:57:28,gorengan nich,54,2,1
arxch_dara,06/16/2025 12:59:07,Well well well Money huh?,30,0,0
Welly Gacor,06/17/2025 01:53:47,ANYING TERGORENGKAN LAH,36,35,1
Rebinss Wlee,06/17/2025 03:56:23,Hadir,32,0,0
Maul Lano,06/17/2025 05:35:31,Dua tiktok nih bos,50,0,0
Iqbal Ronaldi,06/19/2025 10:06:51,Gosong Chef 💀,71,0,0
Atsim Fakhruddin,06/19/2025 10:06:53,Neo Historia Indonesia DIBUNGKAM?!-Bocchi,34,42,0
Closure,06/20/2025 05:57:27,"Udah minta ijin ke kink Noxa blumm?? 😡😡🫵 Ini gada etika nya loh sekelas yutuber mister bis kalah sama si dee company, ini bukan soal duit dul, tpi ide yg di buat itu mahall 😎 lu kira kalian gua dongo?? Yg di nilai itu value nya 😠🫵",6,0,1
Kyou Need Learning,06/20/2025 06:20:56,"Air Susu,Dibalas Air Strike 😂👏🏻Giliran Negara kecil belagu sok kuasa,giliran di serang sama Iran malah Murka Zionis🤣🤣",18,0,1
Xelost,06/21/2025 07:40:32,gokil sangat amat teramat argumentis,12,0,0
Kyou Need Learning,06/21/2025 09:07:50,"Gak terima di serang sama Iran,malah mulai lagi pake cara dengan Play victim Perdana menteri Israel ye. 🤣Sumber: https://www.cnbcindonesia.com/news/20250621114320-8-642745/video-netanyahu-sebut-iran-teroris-israel-bakal-terus-menyerang?_gl=1*scw5sq*_ga*X3NMbGt5SU5UOEd1bE5qM0tsY2J5bGhDc0ZBZlMwRFBZQk50TmlXV0YyWGVacXQ1Z1Vuc0lvSkw2ZFBZQWdvVw..*_ga_PMGGC5X61E*MTc1MDQ5NjU2My4xLjEuMTc1MDQ5NjY3MC4wLjAuMA..",6,0,1
Shang AntiYatim,06/21/2025 13:21:10,PM ISHELL,28,10,1
Syamsa Ramadhani,06/22/2025 00:54:08,"Dayum, brow menormalisasikan hubungan sedarah/1nc3st 😰Source:https://www.facebook.com/share/1AzvWnqi1d/",30,3,0
Ben Ko,06/23/2025 02:17:52,GASS BELI,49,0,0
Lumber Jack Canadians,06/23/2025 10:19:46,Lucu sekali 🤣,21,0,0
Cill,06/24/2025 00:12:28,"konteks :ada tiktoker yang terkenal nah dia punya Chanel YouTube buat live streaming nah pas live streaming di luar negeri dia malah colab sama artis pekob, nah yang bikin kesel tu rata2 viewer nya masih bocil dan dia dengan bangganya bilang mau colab sama artis pekobnya.",46,4,1
Christian Ulrich,06/24/2025 23:55:12,ini baru susu yang kita minati,4,0,0
Lumber Jack Canadians,06/25/2025 00:23:33,Idup lagiiii letsgooo,6,0,0
Lumber Jack Canadians,06/25/2025 01:03:48,Untuk sementara 🗿,140,0,0
Ray Husni,06/25/2025 04:18:35,Suasana warga fesnuk kemaren vs sekarang .Mari kita kenang tanggal 24 Juni 2025 sebagai hari kiamat Facebook,15,3,0
Danil Wtp,06/25/2025 06:02:22,Kiamat fesbuk 2025,3,0,0
NotFukushi,06/25/2025 06:39:22,"2 hari yang sangat kocak di fesnuk24 junianomaly fesnuk yang ngaku"" angusin group gede, gataunya emg sistem mark yg koplak.25 juniseketika jadi group title pending bjir",38,1,0
Nabil Van Azhar,06/25/2025 09:15:12,"bang ini knp kok wajah nya pucat lebam2 pdhl nggk habis gelud, sudah tidur & makan & minum suplemen tambah health juga sama aja",3,0,0
Christian Ulrich,06/25/2025 12:12:21,"balik dari kampus tiba2 ada yang berhentiin, rupanya mau minta duit buat lunasin utang jir",5,0,0
Atsim Fakhruddin,06/25/2025 15:06:20,"Mewakili pertanyaan netizen Indonesia, menurut saya lebih baik kita tanyakan di sini saja, kepada member PSHT Madiun di Jepang apa alasan kalian melakukan perbuatan tersebut ? (saya yakin di grup ini ada member nya)Karena menurut kebanyakan orang :- kegiatan tersebut tidak membuat tambah pintar- kegiatan tersebut tidak membuat dapat pahala- kegiatan tersebut tidak membuat cuan- kegiatan tersebuat memalukan Indonesia- kalau alasan silaturahmi masih banyak cara silaturahmi yg lebih oke (makan2 / bbq / jalan2 bareng dsb)- kalau alasan hobi masih banyak ribuan~jutaan hobi yg lebih oke (futsal / traveling / tenis dsb)- lebih baik belajar N1 atau hal lain yg lebih bermanfaat- kalau memang mau latihan silat berprilaku sewajarnya saja atau bisa sewa tempat seperti yg di lakukan bela diri karate / taekwondo / anggar dll di Jepanggw bukan islam2 banget tapi hadis pun bilang :“Di antara tanda baiknya Islam seseorang adalah meninggalkan hal-hal yang tidak bermanfaat baginya.”(HR. Tirmidzi, Ibnu Majah, dan lainnya; hadis hasan)Tanpa niat membully, apakah alasan nya ? 🤔",31,4,0
Lumber Jack Canadians,06/27/2025 02:02:15,Tolong naikin ini kasus....,99,147,0
Dani Ujok,06/29/2025 09:42:30,Makin memanas njir,3,0,0
Kyou Need Learning,07/01/2025 06:38:00,Manfaat belajar silat :- Buat bela diri ❌- Buat ngeroyokin orang jualan makanan ✅,1,0,1
ۦۦ,07/01/2025 09:21:48,Tabungan Siswa SD Tak Bisa Dicairkan,15,96,0
Lumber Jack Canadians,07/03/2025 08:26:20,Follow my IG,12,22,0
Lumber Jack Canadians,07/05/2025 02:38:16,"Untuk temen2 we yg maen Judol dll, Belajar lah dri kisah si Beni iniPenjudol kek Beni ini udh kepalang kecanduan 🥲 sampai gak mikir lagi Istri anaknya dijadikan Pekerja Segs gitu anjir ☠️ ini Org lebih Brengsek dripada setan dan setan aja Tobat anjir apalagi Ending ke 6 ini Based on True Story dimana Kejadian Ending 6 ini beneran kejadian 🙁",285,655,1
Okeanos VON Selena,07/06/2025 11:29:37,"dengan adanya seperti ini, apakah masih ada orang yang menyalahkan agamanya? bukan personalnya.",11,25,0
Lumber Jack Canadians,07/06/2025 12:55:08,Kenapa we Tiba2 kepikiran si Neja ini mirip ma Beni dari Pikabuu? Beni Ngejual Anak Istrinya demi duit Judol Neja Memanfaatkan Iba Org² dengan donasi uang dan uangnya dipake Topup Menarik 🤔,39,1,1
Claire Lunetta,07/07/2025 01:00:04,"Drama Streamline Studios, yang gimnya sebentar lagi rilis (U&I Universe). Ternyata drama ginian gak cuma terjadi di negeri sendiri aja, jiran juga samanya.",65,39,0
Deez Kacang,07/07/2025 02:47:09,izin,15,0,0
Yudhistira Prana Putra,07/07/2025 07:52:56,Dulu ane respect sama ente ja. Tapi semenjak ngedrama mulu jadi hilang respect ane. Kurang-kurangin dah.,20,0,1
Rian Sy,07/07/2025 07:52:58,Korupsi 531 Juta Malah di Pakai Top Up Mobile Legends Sama Judol 🗿💀,22,0,1
Qiyuzura Liwed,07/07/2025 08:57:26,@sorotan,69,0,0
Hra Muhtad,07/07/2025 10:53:51,Orang gilaaa,47,92,1
Kyou Need Learning,07/08/2025 02:00:30,List Drama Gorengan Di Bulan Saat ini.Soucre: https://www.facebook.com/share/p/1CJqaFyQy2/,19,0,1
Kyou Need Learning,07/08/2025 03:47:18,"Nah ini nih,yang saya tunggu tunggu kena karma nya tuh. 😁",4,0,1
Vinz,07/08/2025 11:09:33,kisah pilu mank neja ditolak cintanya hoshino ruby setelah tau ia adalah  manipalutif handal,10,0,1
Lumber Jack Canadians,07/09/2025 14:02:05,"Susah dengan warga negara kita.... Apalagi yg niat kerja bukan nyari masalah pas kasus ini ada, image kita jadi kelihatan buruk, moga moga yg niat kerja ke jepang sehat2 dan org2 SDM Rendahan ini bisa di deportasi dan di BanList aja",37,67,1
